CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,paid_off,#_of_pastdues,no_loan,target
F,N,Y,112500.0,Working,Higher education,Married,House / apartment,27.572602739726026,-8.693150684931506,2.0,0,11,6,0
M,N,Y,90000.0,Working,secondary,Married,House / apartment,56.24931506849315,-15.698630136986301,2.0,39,0,9,1
M,N,Y,90000.0,Working,secondary,Married,House / apartment,56.24931506849315,-15.698630136986301,2.0,0,3,0,0
M,Y,N,202500.0,Working,Higher education,Married,House / apartment,40.35616438356164,-8.189041095890412,6.0,0,32,9,0
M,Y,N,202500.0,Working,Higher education,Married,House / apartment,40.35616438356164,-8.189041095890412,6.0,0,32,8,0
M,Y,Y,247500.0,Working,secondary,Married,House / apartment,34.5972602739726,-11.027397260273972,2.0,0,14,0,0
M,Y,Y,765000.0,Working,Higher education,Married,House / apartment,33.416438356164385,-3.271232876712329,4.0,0,4,0,0
M,Y,Y,765000.0,Working,Higher education,Married,House / apartment,33.416438356164385,-3.271232876712329,4.0,0,4,0,0
M,Y,Y,765000.0,Working,Higher education,Married,House / apartment,33.416438356164385,-3.271232876712329,4.0,0,4,0,0
F,N,Y,270000.0,Working,secondary,Married,House / apartment,37.47671232876712,-12.03013698630137,4.0,20,4,1,1
F,N,Y,270000.0,Working,secondary,Married,House / apartment,37.47671232876712,-12.03013698630137,4.0,0,14,1,0
F,N,Y,270000.0,Working,secondary,Married,House / apartment,37.47671232876712,-12.03013698630137,4.0,13,4,1,1
F,N,Y,315000.0,Working,Higher education,Single,House / apartment,36.35890410958904,-1.5205479452054795,1.0,0,10,19,0
F,N,Y,315000.0,Working,Higher education,Single,House / apartment,36.35890410958904,-1.5205479452054795,1.0,0,10,18,0
M,Y,Y,157500.0,Working,secondary,Married,With parents,35.23013698630137,-11.112328767123287,6.0,30,7,2,1
M,Y,Y,157500.0,Working,secondary,Married,With parents,35.23013698630137,-11.112328767123287,6.0,0,0,28,1
M,Y,Y,157500.0,Working,secondary,Married,With parents,35.23013698630137,-11.112328767123287,6.0,0,0,31,1
M,Y,Y,157500.0,Working,secondary,Married,With parents,35.23013698630137,-11.112328767123287,6.0,0,0,61,1
M,Y,Y,157500.0,Working,secondary,Married,With parents,35.23013698630137,-11.112328767123287,6.0,17,7,2,1
M,N,Y,360000.0,Working,secondary,Married,House / apartment,41.97534246575343,-7.526027397260274,2.0,0,8,0,0
M,N,Y,360000.0,Working,secondary,Married,House / apartment,41.97534246575343,-7.526027397260274,2.0,11,10,0,1
F,N,Y,112500.0,Working,Higher education,Married,House / apartment,24.224657534246575,-0.8547945205479452,2.0,0,4,0,0
F,N,N,157500.0,Working,Higher education,Single,With parents,43.11506849315069,-1.1835616438356165,1.0,9,4,0,1
F,N,N,157500.0,Working,Higher education,Single,With parents,43.11506849315069,-1.1835616438356165,1.0,45,4,1,1
F,N,N,157500.0,Working,Higher education,Single,With parents,43.11506849315069,-1.1835616438356165,1.0,9,4,0,1
F,N,N,157500.0,Working,Higher education,Single,With parents,43.11506849315069,-1.1835616438356165,1.0,9,4,0,1
F,N,N,157500.0,Working,Higher education,Single,With parents,43.11506849315069,-1.1835616438356165,1.0,9,4,0,1
F,N,N,157500.0,Working,Higher education,Single,With parents,43.11506849315069,-1.1835616438356165,1.0,39,4,1,1
F,N,N,157500.0,Working,Higher education,Single,With parents,43.11506849315069,-1.1835616438356165,1.0,9,4,0,1
F,N,N,157500.0,Working,Higher education,Single,With parents,43.11506849315069,-1.1835616438356165,1.0,42,4,1,1
F,N,N,157500.0,Working,Higher education,Single,With parents,43.11506849315069,-1.1835616438356165,1.0,9,4,0,1
F,N,N,157500.0,Working,Higher education,Single,With parents,43.11506849315069,-1.1835616438356165,1.0,18,4,1,1
F,N,N,157500.0,Working,Higher education,Single,With parents,43.11506849315069,-1.1835616438356165,1.0,9,4,0,1
F,N,N,157500.0,Working,Higher education,Single,With parents,43.11506849315069,-1.1835616438356165,1.0,8,4,0,1
F,N,N,157500.0,Working,Higher education,Single,With parents,43.11506849315069,-1.1835616438356165,1.0,18,4,1,1
F,N,N,157500.0,Working,Higher education,Single,With parents,43.11506849315069,-1.1835616438356165,1.0,9,4,0,1
M,N,Y,382500.0,Pensioner,secondary,Single,House / apartment,59.37808219178082,1000.6657534246575,1.0,9,3,5,1
M,N,Y,382500.0,Pensioner,secondary,Single,House / apartment,59.37808219178082,1000.6657534246575,1.0,12,5,0,1
M,N,Y,382500.0,Pensioner,secondary,Single,House / apartment,59.37808219178082,1000.6657534246575,1.0,0,8,2,0
M,N,Y,382500.0,Pensioner,secondary,Single,House / apartment,59.37808219178082,1000.6657534246575,1.0,10,6,0,1
M,N,Y,382500.0,Pensioner,secondary,Single,House / apartment,59.37808219178082,1000.6657534246575,1.0,0,8,2,0
M,N,Y,382500.0,Pensioner,secondary,Single,House / apartment,59.37808219178082,1000.6657534246575,1.0,0,6,11,0
M,N,Y,382500.0,Pensioner,secondary,Single,House / apartment,59.37808219178082,1000.6657534246575,1.0,0,8,1,0
M,N,Y,382500.0,Pensioner,secondary,Single,House / apartment,59.37808219178082,1000.6657534246575,1.0,0,8,2,0
F,N,N,135000.0,Working,secondary,Married,House / apartment,26.457534246575342,-4.273972602739726,2.0,26,8,0,1
F,N,N,135000.0,Working,secondary,Married,House / apartment,26.457534246575342,-4.273972602739726,2.0,4,8,0,0
M,Y,N,225000.0,Pensioner,secondary,Married,House / apartment,50.106849315068494,1000.6657534246575,2.0,2,10,0,0
M,Y,N,225000.0,Pensioner,secondary,Married,House / apartment,50.106849315068494,1000.6657534246575,2.0,0,6,5,0
M,Y,N,315000.0,Working,Higher education,Married,House / apartment,43.35616438356164,-10.191780821917808,2.0,32,4,0,1
M,Y,N,315000.0,Working,Higher education,Married,House / apartment,43.35616438356164,-10.191780821917808,2.0,22,4,0,1
M,Y,N,315000.0,Working,Higher education,Married,House / apartment,43.35616438356164,-10.191780821917808,2.0,8,5,0,1
M,Y,N,315000.0,Working,Higher education,Married,House / apartment,43.35616438356164,-10.191780821917808,2.0,3,5,0,0
M,Y,N,315000.0,Working,Higher education,Married,House / apartment,43.35616438356164,-10.191780821917808,2.0,14,4,0,1
F,N,N,180000.0,Working,secondary,Married,House / apartment,53.63013698630137,-7.947945205479452,2.0,25,4,1,1
F,N,N,180000.0,Working,secondary,Married,House / apartment,53.63013698630137,-7.947945205479452,2.0,43,4,1,1
F,N,N,180000.0,Working,secondary,Married,House / apartment,53.63013698630137,-7.947945205479452,2.0,43,4,1,1
F,N,N,180000.0,Working,secondary,Married,House / apartment,53.63013698630137,-7.947945205479452,2.0,24,4,1,1
F,N,N,180000.0,Working,secondary,Married,House / apartment,53.63013698630137,-7.947945205479452,2.0,23,4,1,1
F,N,N,180000.0,Working,secondary,Married,House / apartment,53.63013698630137,-7.947945205479452,2.0,13,4,1,1
F,N,N,180000.0,Working,secondary,Married,House / apartment,53.63013698630137,-7.947945205479452,2.0,43,4,1,1
F,N,N,180000.0,Working,secondary,Married,House / apartment,53.63013698630137,-7.947945205479452,2.0,39,4,1,1
F,N,N,180000.0,Working,secondary,Married,House / apartment,53.63013698630137,-7.947945205479452,2.0,10,4,1,1
F,N,N,180000.0,Working,secondary,Married,House / apartment,53.63013698630137,-7.947945205479452,2.0,17,4,1,1
F,N,N,180000.0,Working,secondary,Married,House / apartment,53.63013698630137,-7.947945205479452,2.0,20,4,0,1
F,N,N,180000.0,Working,secondary,Married,House / apartment,53.63013698630137,-7.947945205479452,2.0,43,4,1,1
F,N,N,157500.0,Working,secondary,Married,House / apartment,35.38356164383562,-8.695890410958905,2.0,0,13,0,0
F,N,N,157500.0,Working,secondary,Married,House / apartment,35.38356164383562,-8.695890410958905,2.0,0,17,0,0
F,N,N,157500.0,Working,secondary,Married,House / apartment,35.38356164383562,-8.695890410958905,2.0,0,17,0,0
F,N,N,157500.0,Working,secondary,Married,House / apartment,35.38356164383562,-8.695890410958905,2.0,0,17,0,0
F,N,N,157500.0,Working,secondary,Married,House / apartment,35.38356164383562,-8.695890410958905,2.0,0,17,0,0
F,Y,N,144000.0,Pensioner,secondary,Married,House / apartment,62.676712328767124,1000.6657534246575,2.0,3,11,0,0
M,Y,N,229500.0,Working,Higher education,Married,House / apartment,50.205479452054796,-3.441095890410959,2.0,12,35,3,0
M,Y,N,229500.0,Working,Higher education,Married,House / apartment,50.205479452054796,-3.441095890410959,2.0,0,32,3,0
M,Y,N,229500.0,Working,Higher education,Married,House / apartment,50.205479452054796,-3.441095890410959,2.0,11,2,0,1
M,Y,N,229500.0,Working,Higher education,Married,House / apartment,50.205479452054796,-3.441095890410959,2.0,1,35,3,0
M,Y,N,229500.0,Working,Higher education,Married,House / apartment,50.205479452054796,-3.441095890410959,2.0,0,10,3,0
M,Y,N,229500.0,Working,Higher education,Married,House / apartment,50.205479452054796,-3.441095890410959,2.0,29,6,0,1
M,Y,N,229500.0,Working,Higher education,Married,House / apartment,50.205479452054796,-3.441095890410959,2.0,29,2,1,1
F,N,N,270000.0,Working,Higher education,Married,House / apartment,48.14520547945205,-15.868493150684932,2.0,0,4,0,0
F,N,N,270000.0,Working,Higher education,Married,House / apartment,48.14520547945205,-15.868493150684932,2.0,0,6,0,0
F,N,N,270000.0,Working,Higher education,Married,House / apartment,48.14520547945205,-15.868493150684932,2.0,6,11,0,0
F,N,N,270000.0,Working,Higher education,Married,House / apartment,48.14520547945205,-15.868493150684932,2.0,7,9,1,0
F,N,N,270000.0,Working,Higher education,Married,House / apartment,48.14520547945205,-15.868493150684932,2.0,20,3,0,1
F,N,N,270000.0,Working,Higher education,Married,House / apartment,48.14520547945205,-15.868493150684932,2.0,8,9,0,0
F,N,N,270000.0,Working,Higher education,Married,House / apartment,48.14520547945205,-15.868493150684932,2.0,23,11,0,1
F,N,N,270000.0,Working,Higher education,Married,House / apartment,48.14520547945205,-15.868493150684932,2.0,18,12,0,1
F,N,N,292500.0,Working,secondary,Married,House / apartment,57.40547945205479,-23.791780821917808,2.0,0,6,1,0
F,N,N,292500.0,Working,secondary,Married,House / apartment,57.40547945205479,-23.791780821917808,2.0,0,7,1,0
F,N,N,292500.0,Working,secondary,Married,House / apartment,57.40547945205479,-23.791780821917808,2.0,29,17,0,1
F,N,N,292500.0,Working,secondary,Married,House / apartment,57.40547945205479,-23.791780821917808,2.0,0,1,1,0
F,N,N,292500.0,Working,secondary,Married,House / apartment,57.40547945205479,-23.791780821917808,2.0,0,7,0,0
F,N,N,292500.0,Working,secondary,Married,House / apartment,57.40547945205479,-23.791780821917808,2.0,0,0,21,1
F,N,N,292500.0,Working,secondary,Married,House / apartment,57.40547945205479,-23.791780821917808,2.0,0,3,0,0
F,N,N,292500.0,Working,secondary,Married,House / apartment,57.40547945205479,-23.791780821917808,2.0,0,0,6,1
F,N,N,292500.0,Working,secondary,Married,House / apartment,57.40547945205479,-23.791780821917808,2.0,5,12,5,0
F,N,N,292500.0,Working,secondary,Married,House / apartment,57.40547945205479,-23.791780821917808,2.0,0,21,1,0
F,N,N,292500.0,Working,secondary,Married,House / apartment,57.40547945205479,-23.791780821917808,2.0,24,0,18,1
F,N,N,292500.0,Working,secondary,Married,House / apartment,57.40547945205479,-23.791780821917808,2.0,0,46,0,0
F,N,N,292500.0,Working,secondary,Married,House / apartment,57.40547945205479,-23.791780821917808,2.0,0,3,1,0
F,N,N,270000.0,Working,Higher education,Married,House / apartment,33.78904109589041,-2.356164383561644,2.0,0,0,23,1
F,N,N,270000.0,Working,Higher education,Married,House / apartment,33.78904109589041,-2.356164383561644,2.0,40,18,0,1
F,N,N,270000.0,Working,Higher education,Married,House / apartment,33.78904109589041,-2.356164383561644,2.0,1,5,1,0
F,N,N,270000.0,Working,Higher education,Married,House / apartment,33.78904109589041,-2.356164383561644,2.0,0,6,1,0
F,Y,N,225000.0,Working,secondary,Married,House / apartment,40.18356164383562,-2.186301369863014,2.0,21,7,0,1
F,Y,N,225000.0,Working,secondary,Married,House / apartment,40.18356164383562,-2.186301369863014,2.0,8,37,3,0
F,Y,N,225000.0,Working,secondary,Married,House / apartment,40.18356164383562,-2.186301369863014,2.0,17,24,0,0
F,Y,N,225000.0,Working,secondary,Married,House / apartment,40.18356164383562,-2.186301369863014,2.0,44,5,2,1
F,Y,N,225000.0,Working,secondary,Married,House / apartment,40.18356164383562,-2.186301369863014,2.0,0,0,28,1
F,Y,N,225000.0,Working,secondary,Married,House / apartment,40.18356164383562,-2.186301369863014,2.0,4,44,0,0
F,Y,N,225000.0,Working,secondary,Married,House / apartment,40.18356164383562,-2.186301369863014,2.0,0,21,0,0
F,Y,N,225000.0,Working,secondary,Married,House / apartment,40.18356164383562,-2.186301369863014,2.0,35,1,0,1
F,Y,N,225000.0,Working,secondary,Married,House / apartment,40.18356164383562,-2.186301369863014,2.0,8,37,3,0
F,Y,N,225000.0,Working,secondary,Married,House / apartment,40.18356164383562,-2.186301369863014,2.0,0,0,14,1
F,Y,N,225000.0,Working,secondary,Married,House / apartment,40.18356164383562,-2.186301369863014,2.0,0,30,1,0
M,Y,N,157500.0,Working,Higher education,Married,With parents,29.07123287671233,-2.6904109589041094,2.0,15,5,1,1
M,Y,N,157500.0,Working,Higher education,Married,With parents,29.07123287671233,-2.6904109589041094,2.0,9,5,1,1
M,Y,N,157500.0,Working,Higher education,Married,With parents,29.07123287671233,-2.6904109589041094,2.0,31,3,0,1
M,Y,N,157500.0,Working,Higher education,Married,With parents,29.07123287671233,-2.6904109589041094,2.0,5,5,1,0
F,N,N,74250.0,Working,Higher education,Single,House / apartment,52.27945205479452,-14.364383561643836,1.0,28,6,1,1
F,N,N,74250.0,Working,Higher education,Single,House / apartment,52.27945205479452,-14.364383561643836,1.0,1,6,1,0
F,N,N,74250.0,Working,Higher education,Single,House / apartment,52.27945205479452,-14.364383561643836,1.0,7,0,2,1
F,N,N,135000.0,Working,secondary,Married,House / apartment,38.90684931506849,-5.86027397260274,2.0,0,0,32,1
F,N,N,135000.0,Working,secondary,Married,House / apartment,38.90684931506849,-5.86027397260274,2.0,13,6,0,1
F,N,N,135000.0,Working,secondary,Married,House / apartment,38.90684931506849,-5.86027397260274,2.0,8,9,1,0
M,Y,N,135000.0,Working,secondary,Married,House / apartment,27.279452054794522,-2.5232876712328767,4.0,23,4,0,1
M,Y,N,135000.0,Working,secondary,Married,House / apartment,27.279452054794522,-2.5232876712328767,4.0,6,4,0,1
M,Y,N,135000.0,Working,secondary,Married,House / apartment,27.279452054794522,-2.5232876712328767,4.0,23,4,0,1
M,Y,N,135000.0,Working,secondary,Married,House / apartment,27.279452054794522,-2.5232876712328767,4.0,8,5,0,1
M,Y,N,135000.0,Working,secondary,Married,House / apartment,27.279452054794522,-2.5232876712328767,4.0,19,4,0,1
F,N,N,144000.0,Working,secondary,Single,House / apartment,43.75342465753425,-24.621917808219177,1.0,0,7,0,0
F,N,N,144000.0,Working,secondary,Single,House / apartment,43.75342465753425,-24.621917808219177,1.0,0,7,1,0
F,N,N,144000.0,Working,secondary,Single,House / apartment,43.75342465753425,-24.621917808219177,1.0,0,6,2,0
F,N,N,202500.0,Working,Higher education,Married,With parents,39.895890410958906,-3.526027397260274,2.0,16,4,0,1
F,N,N,202500.0,Working,Higher education,Married,With parents,39.895890410958906,-3.526027397260274,2.0,18,4,0,1
F,N,N,202500.0,Working,Higher education,Married,With parents,39.895890410958906,-3.526027397260274,2.0,5,4,0,1
F,N,N,202500.0,Working,Higher education,Married,With parents,39.895890410958906,-3.526027397260274,2.0,5,12,0,0
F,N,N,40500.0,Pensioner,secondary,Single,House / apartment,57.78356164383562,1000.6657534246575,1.0,5,7,0,0
M,Y,N,337500.0,Working,Higher education,Married,With parents,28.126027397260273,-4.526027397260274,2.0,26,10,0,1
M,Y,N,337500.0,Working,Higher education,Married,With parents,28.126027397260273,-4.526027397260274,2.0,6,10,0,0
M,Y,N,337500.0,Working,Higher education,Married,With parents,28.126027397260273,-4.526027397260274,2.0,8,10,0,0
M,Y,N,337500.0,Working,Higher education,Married,With parents,28.126027397260273,-4.526027397260274,2.0,21,6,0,1
M,Y,N,337500.0,Working,Higher education,Married,With parents,28.126027397260273,-4.526027397260274,2.0,25,10,0,1
M,N,N,180000.0,Working,secondary,Married,House / apartment,40.49589041095891,-6.693150684931507,2.0,0,27,2,0
M,N,N,180000.0,Working,secondary,Married,House / apartment,40.49589041095891,-6.693150684931507,2.0,0,17,13,0
M,N,N,180000.0,Working,secondary,Married,House / apartment,40.49589041095891,-6.693150684931507,2.0,0,17,9,0
M,N,N,180000.0,Working,secondary,Married,House / apartment,40.49589041095891,-6.693150684931507,2.0,0,24,17,0
M,N,N,180000.0,Working,secondary,Married,House / apartment,40.49589041095891,-6.693150684931507,2.0,0,1,29,0
M,N,N,180000.0,Working,secondary,Married,House / apartment,40.49589041095891,-6.693150684931507,2.0,0,14,2,0
M,N,N,180000.0,Working,secondary,Married,House / apartment,40.49589041095891,-6.693150684931507,2.0,0,18,9,0
F,N,N,130500.0,Working,secondary,Married,House / apartment,41.47945205479452,-13.194520547945206,2.0,4,1,16,1
F,N,N,130500.0,Working,secondary,Married,House / apartment,41.47945205479452,-13.194520547945206,2.0,0,24,17,0
F,N,N,130500.0,Working,secondary,Married,House / apartment,41.47945205479452,-13.194520547945206,2.0,18,21,2,0
F,N,N,130500.0,Working,secondary,Married,House / apartment,41.47945205479452,-13.194520547945206,2.0,0,17,23,0
F,N,N,130500.0,Working,secondary,Married,House / apartment,41.47945205479452,-13.194520547945206,2.0,53,5,1,1
F,N,N,130500.0,Working,secondary,Married,House / apartment,41.47945205479452,-13.194520547945206,2.0,0,16,1,0
F,N,N,130500.0,Working,secondary,Married,House / apartment,41.47945205479452,-13.194520547945206,2.0,0,30,1,0
F,N,N,130500.0,Working,secondary,Married,House / apartment,41.47945205479452,-13.194520547945206,2.0,0,24,1,0
F,N,N,130500.0,Working,secondary,Married,House / apartment,41.47945205479452,-13.194520547945206,2.0,4,4,1,0
F,N,N,130500.0,Working,secondary,Married,House / apartment,41.47945205479452,-13.194520547945206,2.0,4,1,16,1
F,N,N,130500.0,Working,secondary,Married,House / apartment,41.47945205479452,-13.194520547945206,2.0,0,8,2,0
F,N,N,130500.0,Working,secondary,Married,House / apartment,41.47945205479452,-13.194520547945206,2.0,0,19,16,0
F,N,N,130500.0,Working,secondary,Married,House / apartment,41.47945205479452,-13.194520547945206,2.0,35,5,0,1
F,N,N,130500.0,Working,secondary,Married,House / apartment,41.47945205479452,-13.194520547945206,2.0,26,0,5,1
F,N,N,144000.0,Pensioner,secondary,Married,House / apartment,57.64657534246575,1000.6657534246575,2.0,21,7,6,1
F,N,N,144000.0,Pensioner,secondary,Married,House / apartment,57.64657534246575,1000.6657534246575,2.0,0,2,0,0
F,N,N,193500.0,Working,secondary,Single,House / apartment,44.106849315068494,-5.112328767123287,1.0,0,16,7,0
F,N,N,193500.0,Working,secondary,Single,House / apartment,44.106849315068494,-5.112328767123287,1.0,0,32,2,0
F,N,N,193500.0,Working,secondary,Single,House / apartment,44.106849315068494,-5.112328767123287,1.0,0,8,5,0
F,N,N,193500.0,Working,secondary,Single,House / apartment,44.106849315068494,-5.112328767123287,1.0,3,6,0,0
